"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
1.42498230156712e-46,0.385236740350562,0.605,0.468,2.7345410367073e-42,"C7orf50"
3.1922167201336e-46,0.428097348911108,0.57,0.438,6.12586388593638e-42,"CTSA"
1.70936101139819e-45,0.287794296810747,0.861,0.792,3.28026378087313e-41,"ANAPC5"
2.41493717764297e-45,0.441846275022046,0.517,0.382,4.63426444389686e-41,"NCLN"
2.484283477538e-45,0.694886701903999,0.253,0.149,4.76733999339542e-41,"DIABLO"
3.6937349707338e-45,0.299879373468587,0.84,0.763,7.08827740883817e-41,"EIF3D"
6.25909096558601e-45,0.763817009706629,0.285,0.179,1.20111955629596e-40,"BCYRN1"
2.18698267186913e-44,0.53505823897291,0.356,0.234,4.19681974731687e-40,"DNM2"
2.4005814527588e-44,0.29395795765035,0.817,0.728,4.60671580784414e-40,"LRRC59"
5.13723809252117e-44,0.45258053250758,0.473,0.345,9.85835989954813e-40,"GCNT1"
5.14775697624031e-44,-0.949704589798424,0.164,0.259,9.87854563740515e-40,"TVP23B"
8.91468559945028e-44,0.460680682158918,0.456,0.327,1.71072816653451e-39,"KATNB1"
1.98690521338273e-43,-1.63203689779495,0.038,0.101,3.81287110448146e-39,"RP11-74E22.3"
4.04730427439069e-43,1.14718394089701,0.104,0.04,7.76677690255574e-39,"MAD1L1"
4.51990333536287e-43,0.392801389873698,0.598,0.469,8.67369450056134e-39,"NUBP1"
4.52886425490828e-43,0.459661348141252,0.459,0.332,8.69089050516898e-39,"HNRNPL"
2.48566568981665e-42,-1.57612315257246,0.039,0.102,4.76999245875816e-38,"POLR2J2"
5.95603479251093e-42,0.334660889214804,0.725,0.612,1.14296307668285e-37,"SMYD3"
6.52930556932007e-42,0.385539282645611,0.586,0.455,1.25297373875252e-37,"SURF6"
8.98525505765061e-42,0.417322232412134,0.556,0.426,1.72427044556315e-37,"SEPT9"
9.04759237138577e-42,0.284160110246657,0.815,0.717,1.73623297606893e-37,"GNB1"
1.16016853354657e-41,0.700941598704231,0.247,0.149,2.22636341587587e-37,"FCF1"
3.77713364285353e-41,0.414670169691464,0.563,0.445,7.24831946063593e-37,"TESC"
4.90721898933436e-41,0.722605951043255,0.239,0.142,9.41695324053263e-37,"IGFBP7"
1.10209392679129e-40,0.463219470478766,0.428,0.305,2.11491824551248e-36,"MPHOSPH6"
1.37348240304327e-40,0.487789221670675,0.369,0.252,2.63571273144003e-36,"ERGIC1"
4.05060690928484e-40,0.362662575873957,0.624,0.498,7.77311465891761e-36,"LAMP1"
5.72285331435388e-40,0.338257572688728,0.7,0.584,1.09821555102451e-35,"RPN2"
6.27744594751655e-40,0.285261804449941,0.791,0.684,1.20464187732843e-35,"CTSD"
7.64829711433391e-40,-0.408008350497357,0.877,0.906,1.46770821624068e-35,"HIST1H4C"
8.83974236820309e-40,0.60192598360653,0.29,0.185,1.69634656045817e-35,"GAS7"
1.49012392190299e-39,0.54334018889248,0.31,0.202,2.85954780613184e-35,"GMDS"
1.77125673214335e-39,0.440926845826439,0.464,0.342,3.39904166898308e-35,"PLIN3"
2.13087283223003e-39,0.63353892445854,0.202,0.112,4.08914496504943e-35,"PRDM16"
5.29467265391074e-39,0.495266170163554,0.345,0.231,1.01604768228547e-34,"NCOR2"
5.35649112815521e-39,-0.458388072756334,0.427,0.529,1.02791064749298e-34,"SOCS1"
7.39641077733945e-39,0.342820964738016,0.671,0.558,1.41937122817144e-34,"IMPA2"
9.30040515311606e-39,0.404051586307244,0.56,0.444,1.78474774888297e-34,"MATK"
9.43854125969892e-39,0.412876382342586,0.502,0.38,1.81125606773622e-34,"CSNK1G2"
1.34116376515308e-38,0.398060615605102,0.495,0.371,2.57369326532876e-34,"YARS"
4.13772785587129e-38,0.430493983134849,0.496,0.375,7.94029975541701e-34,"POLD4"
8.10816008232184e-38,0.263088441699041,0.847,0.767,1.55595591979756e-33,"MRPL4"
1.00902882494476e-37,0.325557415868101,0.699,0.585,1.936326315069e-33,"QARS"
1.45116600754839e-37,0.325284086672607,0.606,0.48,2.78478756848537e-33,"NFIC"
1.4843647161211e-37,0.296807211909223,0.773,0.68,2.84849589023639e-33,"UQCRC1"
3.05609029930022e-37,0.398470253547719,0.602,0.484,5.86463728435712e-33,"TFRC"
3.12120232625964e-37,0.280088244517542,0.752,0.653,5.98958726409226e-33,"SDF4"
5.89565114264938e-37,0.258526409642897,0.894,0.842,1.13137545427442e-32,"HLA-DMA"
6.01080213352076e-37,0.47657782712862,0.344,0.233,1.15347292942263e-32,"EHMT1"
1.16482170805026e-36,0.387683295594942,0.467,0.342,2.23529285774845e-32,"C21orf33"
2.1304859566553e-36,0.588134895844667,0.268,0.17,4.08840255082151e-32,"NGRN"
3.87156932801204e-36,-0.355607941088372,0.732,0.767,7.42954154045511e-32,"SNHG19"
5.21851856173555e-36,0.373491788177197,0.54,0.418,1.00143371199705e-31,"GTF2I"
5.62510268509209e-36,-2.15112861386698,0.068,0.134,1.07945720526917e-31,"RP11-1143G9.4"
7.57126551596146e-36,0.358446320358288,0.597,0.478,1.45292585251301e-31,"ATXN10"
9.71224822278491e-36,0.252505132032355,0.791,0.7,1.86378043395242e-31,"PTPMT1"
1.05038399756904e-35,0.424392381713449,0.427,0.312,2.01568689133498e-31,"THOP1"
1.08796612444172e-35,0.386888533603004,0.484,0.364,2.08780699280367e-31,"NUCB1"
1.57022639702805e-35,0.390069283760693,0.454,0.335,3.01326445589684e-31,"FAF1"
1.66497287027705e-35,0.486508577605714,0.442,0.331,3.19508293806166e-31,"SMIM24"
2.13480943026092e-35,0.286587657518656,0.747,0.645,4.09669929667071e-31,"CHMP4B"
2.7351170711028e-35,0.385082026114494,0.521,0.404,5.24868965944627e-31,"SGTA"
2.8648894703245e-35,0.345158153823785,0.622,0.508,5.49772289355272e-31,"SAE1"
8.91233168507557e-35,0.351225227853539,0.478,0.358,1.710276450366e-30,"B3GNTL1"
9.56474725594919e-35,-0.355377441791101,0.683,0.716,1.83547499841665e-30,"ARF5"
1.48016496175458e-34,0.39102467954445,0.414,0.298,2.84043656160703e-30,"C2orf74"
1.49858628136339e-34,0.495325096544563,0.327,0.225,2.87578707393635e-30,"MAP7"
1.62000852587588e-34,0.384424691721883,0.458,0.343,3.10879636115581e-30,"ADK"
2.31620764207815e-34,0.333883669466624,0.586,0.467,4.44480246514797e-30,"SMARCC1"
6.16397934469198e-34,0.276493729278121,0.782,0.692,1.18286763624639e-29,"PSMD14"
7.38633425053475e-34,0.388782057492319,0.523,0.408,1.41743754267762e-29,"LARP7"
1.12648146213376e-33,0.369565436497145,0.497,0.38,2.16171792583469e-29,"GUCD1"
1.24537814429606e-33,0.278416343116457,0.721,0.611,2.38988065890414e-29,"RNF126"
1.27927025491923e-33,0.296525825515893,0.678,0.565,2.45491961919e-29,"ECH1"
1.34044887369372e-33,0.400150968497112,0.484,0.372,2.57232138861826e-29,"PIGT"
1.72785671246402e-33,0.336502948034642,0.545,0.423,3.31575703121845e-29,"MSI2"
2.7223511678969e-33,-1.35123785546497,0.048,0.105,5.22419189119416e-29,"TMSB15B"
2.75828108136415e-33,0.422618732164596,0.407,0.296,5.29314139513781e-29,"THAP4"
2.85087271171448e-33,0.667524953356633,0.233,0.147,5.47082473378008e-29,"CTSW"
3.09613566038381e-33,0.368696791517004,0.437,0.32,5.94148433227653e-29,"PEMT"
7.58435081925415e-33,0.348719232495333,0.599,0.491,1.45543692221487e-28,"FAM46A"
