"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
2.70625870984183e-163,-0.87258380470139,0.478,0.631,5.19331046418647e-159,"GRN"
2.10311930577797e-162,0.487345105881476,0.914,0.798,4.03588594778792e-158,"UBE2M"
1.7957562190248e-161,-0.943894297030482,0.409,0.582,3.44605618430859e-157,"GFI1"
2.09994088986797e-161,0.739233118452731,0.954,0.879,4.02978656765664e-157,"SRGN"
1.04961924026205e-160,-1.15862223744961,0.275,0.46,2.01421932206286e-156,"SNX10"
1.07202303232972e-160,0.516037591951993,0.932,0.837,2.05721219904072e-156,"CHCHD10"
6.12396814879583e-160,0.472807384346077,0.944,0.872,1.17518948775392e-155,"PRSS57"
4.87688353815898e-159,0.274770736614653,0.997,0.992,9.35873950972709e-155,"COX5B"
3.83915727038655e-158,0.557902069060969,0.853,0.702,7.36734280187178e-154,"RASGRP2"
4.37373050924697e-157,-0.349031011232237,0.985,0.99,8.39318884724494e-153,"STMN1"
3.62630725921941e-155,0.415089025119419,0.954,0.879,6.95888363044205e-151,"NME4"
3.79454146368313e-155,0.343563632063146,0.994,0.979,7.28172506880792e-151,"HSPE1"
6.69975139684525e-155,-0.517211944258246,0.982,0.989,1.2856822930546e-150,"METTL9"
2.40615191154888e-154,-3.25044979516319,0.012,0.117,4.6174055182623e-150,"CKAP4"
3.38569844343853e-154,0.484896346559684,0.915,0.8,6.49715531295853e-150,"FAM136A"
2.54375577592033e-153,-0.384888366859988,0.962,0.979,4.88146733399111e-149,"CD99"
2.58502408579589e-152,0.269838084751111,0.997,0.992,4.96066122064232e-148,"PRELID1"
1.02750022789523e-151,-0.606548907662876,0.765,0.842,1.97177293733095e-147,"HLA-DMA"
1.13632252737341e-151,0.307066806136646,0.996,0.981,2.18060293002957e-147,"GADD45GIP1"
1.63285386835291e-151,-0.321747543095752,0.981,0.984,3.13344657336924e-147,"ZNF706"
1.11478310086793e-150,-0.257757309626173,1,1,2.13926877056557e-146,"RPS21"
3.62127172787306e-149,0.263498975199893,0.999,0.998,6.94922044578839e-145,"GSTP1"
1.59233892589928e-148,0.371063189287682,0.971,0.924,3.05569839880072e-144,"SNU13"
1.70282699664682e-148,0.573665272681994,0.84,0.697,3.26772500656525e-144,"LSP1"
1.70403409782173e-148,-0.424638263433208,0.941,0.955,3.2700414337199e-144,"CSTB"
2.9755746366106e-148,0.251574478480789,0.999,0.998,5.71012772765575e-144,"TXN"
1.58361100260933e-147,0.377188266384988,0.983,0.94,3.0389495140073e-143,"MYDGF"
2.61602927318361e-147,-0.958908705626568,0.25,0.443,5.02016017523935e-143,"RAB27B"
3.03279368059494e-147,0.497040871326768,0.899,0.757,5.81993107306169e-143,"SDF2L1"
1.06442129072535e-146,-1.1385746868238,0.275,0.448,2.04262445690194e-142,"STAB1"
1.38145245843381e-146,0.368010534220787,0.992,0.976,2.65100726773447e-142,"ZFAS1"
7.02893863870935e-146,0.433292603898897,0.95,0.878,1.34885332476832e-141,"DDX21"
5.76140168904054e-145,-2.28798132362164,0.025,0.137,1.10561298412688e-140,"ACP5"
1.88072611112978e-144,-0.588473868443007,0.767,0.835,3.60911340725804e-140,"PNRC1"
8.07572147916191e-144,-0.308780902928903,0.983,0.978,1.54973095185117e-139,"COX7A2L"
9.99329764765007e-143,-1.84328909829963,0.083,0.229,1.91771381858405e-138,"AIM1"
2.60130657519025e-142,0.459720850175359,0.896,0.768,4.99190731779008e-138,"LSM10"
2.76871833311807e-142,0.279493706825342,0.995,0.985,5.31317048125358e-138,"NHP2"
