"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
1.09701504418268e-30,0.344990438407348,0.316,0.22,2.10517186978657e-26,"SH3GL1"
1.10472588192848e-30,0.360798890490352,0.325,0.229,2.11996896742076e-26,"PTK2B"
1.15459012897787e-30,-1.14692162628859,0.066,0.117,2.21565845750853e-26,"EHD2"
1.17411203271751e-30,0.346680671953631,0.269,0.179,2.25312099078491e-26,"BDH1"
1.32338322918792e-30,0.333544436609019,0.397,0.291,2.53957241681162e-26,"NT5C3A"
1.33500992737418e-30,0.272405600814326,0.569,0.448,2.56188405063106e-26,"COA5"
1.34188720711632e-30,-1.12110662319742,0.085,0.139,2.57508155045623e-26,"EXD3"
1.50345787789884e-30,0.342149127855403,0.396,0.292,2.88513566768787e-26,"CD302"
1.60767082685092e-30,0.549753988272426,0.162,0.096,3.08512031672692e-26,"YTHDF3-AS1"
1.64335737956771e-30,0.302630566218634,0.422,0.311,3.15360281139043e-26,"TSEN54"
1.79850327010147e-30,0.330045218259798,0.372,0.268,3.45132777532471e-26,"TUBGCP4"
1.80778556016718e-30,-1.08559743378269,0.081,0.135,3.46914048996081e-26,"TRAF5"
1.869976150419e-30,0.467577078409202,0.22,0.142,3.58848423265406e-26,"ZC3H7B"
1.94710033934187e-30,0.643266361864501,0.108,0.054,3.73648555119706e-26,"TBXAS1"
2.05424595353508e-30,0.449783110393942,0.228,0.149,3.94209798483381e-26,"FCF1"
2.07145153196178e-30,0.455557914859761,0.2,0.125,3.97511548983466e-26,"PIK3CD"
2.10727246208997e-30,0.466216905442645,0.197,0.123,4.04385585475065e-26,"UBE2E2"
2.53866553486058e-30,0.417443851771873,0.219,0.14,4.87169916139746e-26,"THOC5"
2.76014606938067e-30,0.281898231958674,0.52,0.401,5.29672030714151e-26,"GPI"
2.81483355398128e-30,0.33167422070267,0.321,0.225,5.40166559009008e-26,"CHERP"
3.29271571705715e-30,0.31751892551009,0.467,0.358,6.31872146103266e-26,"UCK2"
3.29463326101475e-30,0.482865168633889,0.181,0.111,6.32240122788731e-26,"ZNF584"
3.39509085007841e-30,-0.361655947371384,0.647,0.659,6.51517934130048e-26,"BPTF"
3.4483077808432e-30,0.277325444357319,0.477,0.361,6.61730263143811e-26,"FAM192A"
3.73548447263127e-30,0.816279168492385,0.104,0.052,7.16839470297941e-26,"GAL"
3.73956666759659e-30,0.380067974101114,0.253,0.168,7.17622843511785e-26,"BAIAP2"
3.95197189945255e-30,0.31314036453581,0.321,0.224,7.58383407504944e-26,"SRPK2"
4.22460297492749e-30,-1.01518998610397,0.086,0.14,8.10701310888586e-26,"DTX3"
4.34455700806093e-30,0.256817578564485,0.844,0.772,8.33720489846892e-26,"HSP90B1"
4.35299671252144e-30,0.30262726210954,0.417,0.308,8.35340069132864e-26,"UBN1"
4.38656833304726e-30,0.423878851090514,0.249,0.167,8.41782463111769e-26,"HYAL3"
4.85393467096316e-30,0.291455114707451,0.613,0.504,9.3147006335783e-26,"MGST2"
5.18077455577066e-30,0.327221186331065,0.338,0.24,9.9419063725239e-26,"SKI"
5.20226161489112e-30,0.313103886105104,0.373,0.271,9.98314003897606e-26,"CTNNBL1"
5.24577343009052e-30,0.304844137840746,0.408,0.302,1.00666392123437e-25,"HN1L"
5.37499644318671e-30,0.621844815691152,0.144,0.082,1.03146181744753e-25,"SESN2"
5.37995807514343e-30,0.318098577002898,0.366,0.266,1.03241395462002e-25,"TMEM167B"
5.71992812009812e-30,-0.978091216863684,0.102,0.158,1.09765420624683e-25,"AC074117.10"
6.54924636110598e-30,0.443870016286527,0.188,0.116,1.25680037669624e-25,"MRPS22"
6.7770113352307e-30,0.446703914675819,0.2,0.126,1.30050847523077e-25,"STK40"
6.85056002151896e-30,0.497151808621514,0.137,0.076,1.31462246812949e-25,"C19orf73"
6.89832356655108e-30,0.3421968068725,0.286,0.195,1.32378829242115e-25,"SLC10A3"
7.03585834396801e-30,0.280914339319016,0.583,0.472,1.35018121620746e-25,"SUCLG1"
7.68311032648522e-30,0.381174233148089,0.262,0.176,1.47438887165251e-25,"GMPPA"
7.78600042676201e-30,0.485583786198055,0.204,0.131,1.49413348189563e-25,"PCYT1A"
7.94044706210624e-30,0.28464136383659,0.783,0.705,1.52377179121819e-25,"EIF1B"
7.97033641932168e-30,0.378471362631204,0.289,0.199,1.52950755886783e-25,"B3GNT5"
8.14107653915067e-30,0.35917172420825,0.295,0.202,1.56227258786301e-25,"TBRG4"
8.25652016946731e-30,0.254733296088425,0.519,0.404,1.58442622052078e-25,"SNW1"
8.43367005989841e-30,0.538293537324104,0.17,0.102,1.6184212844945e-25,"TRAF3IP1"
9.29996981303282e-30,0.375388202223387,0.274,0.186,1.784664207121e-25,"MAN2A2"
9.76903388494183e-30,0.367932936955065,0.278,0.19,1.87467760252034e-25,"CPSF3L"
9.98301955657754e-30,0.401546145238104,0.238,0.158,1.91574145290723e-25,"RP11-61K9.3"
1.01533909259882e-29,0.254121398801014,0.643,0.535,1.94843571869713e-25,"PDLIM2"
1.02569722191211e-29,0.396899123938361,0.261,0.175,1.96831296884933e-25,"ZNF622"
1.03961849301103e-29,0.27722828977405,0.489,0.375,1.99502788808816e-25,"IFI27L1"
1.0730128157706e-29,0.258091913652985,0.605,0.489,2.05911159346377e-25,"MPV17"
1.13217765873467e-29,0.251649892357068,0.551,0.432,2.17264892711183e-25,"DNPEP"
1.13282583058718e-29,0.259084251320299,0.431,0.318,2.1738927688968e-25,"TOX4"
1.14303320581303e-29,0.35148392316534,0.326,0.23,2.19348072195521e-25,"AARSD1"
1.17110450915287e-29,0.266897905384535,0.466,0.352,2.24734955306435e-25,"CFAP36"
1.18710931678664e-29,0.356491659105267,0.302,0.216,2.27806277891357e-25,"CST7"
1.2541762587303e-29,0.377463806643229,0.242,0.159,2.40676424050344e-25,"GSTZ1"
1.30688709712952e-29,0.36469436084172,0.244,0.16,2.50791633939155e-25,"TRIM16"
1.37972395515264e-29,0.294510126376429,0.456,0.345,2.64769026993792e-25,"BORCS8"
1.39281471785901e-29,0.451374293360609,0.188,0.116,2.67281144357145e-25,"CDKAL1"
1.48975862827769e-29,0.287381666305998,0.427,0.318,2.85884680766489e-25,"UBIAD1"
1.49051213080874e-29,0.396021127524962,0.28,0.192,2.86029277902197e-25,"C6orf106"
1.50631597990141e-29,0.279149567663891,0.498,0.388,2.8906203654308e-25,"CIAO1"
1.55921404691807e-29,0.425169050712115,0.218,0.14,2.99213175603577e-25,"MFN2"
1.79188447051597e-29,0.286181579821867,0.498,0.385,3.43862629892015e-25,"MTMR14"
1.81582624299358e-29,0.612583040263635,0.153,0.09,3.48457056030467e-25,"NCF2"
2.18060968248731e-29,0.290984975497712,0.43,0.32,4.18458998069314e-25,"MRGBP"
2.20676010879102e-29,0.264142517556122,0.581,0.464,4.23477264876996e-25,"DPM1"
2.39358908374346e-29,0.329377352256854,0.346,0.248,4.5932974517037e-25,"PEX16"
2.58550555587709e-29,0.340802217127627,0.28,0.191,4.96158516172813e-25,"PACSIN2"
2.60076065595597e-29,0.573441816777547,0.211,0.138,4.9908596987795e-25,"MAP1A"
2.90002701422237e-29,-0.696358410155027,0.209,0.271,5.56515184029273e-25,"NISCH"
3.45743515095855e-29,0.349100119971165,0.308,0.216,6.63481805468946e-25,"TMEM206"
3.54515343467748e-29,0.366115383850674,0.207,0.131,6.80314944114608e-25,"CFAP97"
3.68932997086979e-29,0.302717614166891,0.384,0.282,7.07982421409912e-25,"ATF5"
3.8978886916673e-29,0.29046075513992,0.463,0.353,7.48004839930954e-25,"PGRMC2"
3.93849260225755e-29,0.252256536571608,0.661,0.545,7.55796730373224e-25,"SAR1A"
4.33035856014252e-29,0.497139762377847,0.171,0.103,8.3099580769135e-25,"HIC2"
4.58342946613275e-29,0.263854028049212,0.502,0.386,8.79560114550876e-25,"CHAF1A"
4.91239083150149e-29,0.369354291287459,0.265,0.18,9.42687800565135e-25,"INO80"
5.03439206939101e-29,0.27243674287949,0.589,0.478,9.66099838116134e-25,"ATXN10"
5.22861245534296e-29,0.304189806254399,0.365,0.265,1.00337073018031e-24,"TFDP2"
5.27438757598976e-29,0.27500243651931,0.351,0.25,1.01215497583244e-24,"GOSR2"
5.3056123575672e-29,-0.983734844190724,0.104,0.159,1.01814701141715e-24,"RPGR"
5.40933597416831e-29,0.414396276536235,0.254,0.171,1.0380515734429e-24,"GOLPH3L"
